acct|period|cash|mkt|feature_max_mkt|feature_prev_1_max_mkt|feature_prev_2_max_mkt
65932988|2021-07|0.0|365343.52101|365343.52101|362578.72915|362578.72915
65932988|2021-08|0.0|372003.27104|372003.27104|365343.52101|365343.52101
65932988|2021-09|0.0|359660.70114|372003.27104|372003.27104|372003.27104
65932988|2021-10|0.0|372699.48087|372699.48087|372003.27104|372003.27104
66010409|2021-06|0.0|3050.892|3050.892|2683.9612|2683.9612
66010409|2021-07|0.0|3527.77764|3527.77764|3050.892|3050.892
66010409|2021-08|0.0|3948.58423|3948.58423|3527.77764|3527.77764
66010409|2021-09|0.0|4174.75055|4174.75055|3948.58423|3948.58423
66010409|2021-10|0.0|4836.13362|4836.13362|4174.75055|4174.75055
66240049|2021-06|100.0|12345.5372|12345.5372|11703.9228|11703.9228
66240049|2021-07|104.36000000000058|12766.0112|12766.0112|12345.5372|12345.5372
66240049|2021-08|0.0|13351.4736|13351.4736|12766.0112|12766.0112
66240049|2021-09|60.0|12862.0422|13351.4736|13351.4736|13351.4736
66240049|2021-10|4.550000000001091|13812.9876|13812.9876|13351.4736|13351.4736
66461498|2021-06|0.0|449580.99808|449580.99808|436240.80781|436240.80781
66461498|2021-07|10987.719999999972|452918.24091|452918.24091|449580.99808|449580.99808
66461498|2021-08|0.0|553448.44038|553448.44038|452918.24091|452918.24091
66461498|2021-09|-1.1641532182693479e-10|529245.38458|553448.44038|553448.44038|553448.44038
66461498|2021-10|156.45999999996275|556045.49801|556045.49801|553448.44038|553448.44038
66626687|2021-06|0.0|131114.95411|131114.95411|128670.35585|128670.35585
66626687|2021-07|0.0|131270.55359|131270.55359|131114.95411|131114.95411
66626687|2021-08|0.0|133320.87596|133320.87596|131270.55359|131270.55359
66626687|2021-09|0.0|129152.16708|133320.87596|133320.87596|133320.87596
66626687|2021-10|0.0|132624.25333|133320.87596|133320.87596|133320.87596
66736548|2021-06|0.0|81075.0906|81075.0906|80569.43889|80569.43889
66736548|2021-07|0.0|81597.27542|81597.27542|81075.0906|81075.0906
66736548|2021-08|0.0|81904.23533|81904.23533|81597.27542|81597.27542
66736548|2021-09|0.0|80650.33972|81904.23533|81904.23533|81904.23533
66736548|2021-10|0.0|81101.42478|81904.23533|81904.23533|81904.23533
66858940|2021-06|0.0|22580.31603|22580.31603|22415.51401|22415.51401
66858940|2021-07|0.0|22583.90176|22583.90176|22580.31603|22580.31603
66858940|2021-08|0.0|22892.63827|22892.63827|22583.90176|22583.90176
66858940|2021-09|0.0|22266.10196|22892.63827|22892.63827|22892.63827
66858940|2021-10|0.0|21546.77299|22892.63827|22892.63827|22892.63827
67098097|2021-06|0.0|13673.86612|13673.86612|13575.37638|13575.37638
67098097|2021-07|0.0|13681.29324|13681.29324|13673.86612|13673.86612
67098097|2021-08|0.0|13865.22677|13865.22677|13681.29324|13681.29324
67098097|2021-09|0.0|13491.55637|13865.22677|13865.22677|13865.22677
67098097|2021-10|0.0|13840.328|13865.22677|13865.22677|13865.22677
67113613|2021-06|0.0|28579.0717|28579.0717|28525.05834|28525.05834
67113613|2021-07|0.0|28762.13596|28762.13596|28579.0717|28579.0717
67113613|2021-08|0.0|29106.17422|29106.17422|28762.13596|28762.13596
67113613|2021-09|0.0|28327.00868|29106.17422|29106.17422|29106.17422
67113613|2021-10|0.0|29191.91028|29191.91028|29106.17422|29106.17422
67122337|2021-06|0.0|57184.17297|57184.17297|56775.20459|56775.20459
67122337|2021-07|0.0|57533.77634|57533.77634|57184.17297|57184.17297
67122337|2021-08|0.0|57866.88177|57866.88177|57533.77634|57533.77634
67122337|2021-09|0.0|56883.10418|57866.88177|57866.88177|57866.88177
67122337|2021-10|-7.275957614183426e-12|57406.55796|57866.88177|57866.88177|57866.88177
67140105|2021-06|73.27999999996973|469612.72108|469612.72108|461611.25276|461611.25276
67140105|2021-07|0.0|471589.37061|471589.37061|469612.72108|469612.72108
67140105|2021-08|0.0|483925.58502|483925.58502|471589.37061|471589.37061
67140105|2021-09|465.4000000000233|465568.80929|483925.58502|483925.58502|483925.58502
67140105|2021-10|0.0|488784.66962|488784.66962|483925.58502|483925.58502
671415278|2021-06|0.0|192320.65915|192320.65915|189754.20737|189754.20737
671415278|2021-07|0.0|192526.50369|192526.50369|192320.65915|192320.65915
671415278|2021-08|0.0|195373.65273|195373.65273|192526.50369|192526.50369
671415278|2021-09|0.0|189998.61114|195373.65273|195373.65273|195373.65273
671415278|2021-10|0.0|194653.56749|195373.65273|195373.65273|195373.65273
67143111|2021-06|0.0|93372.27495|93372.27495|92364.08753|92364.08753
67143111|2021-07|0.0|93461.39367|93461.39367|93372.27495|93372.27495
67143111|2021-08|0.0|95758.45299|95758.45299|93461.39367|93461.39367
67143111|2021-09|0.0|92509.40204|95758.45299|95758.45299|95758.45299
67143111|2021-10|0.0|96959.0285|96959.0285|95758.45299|95758.45299
67409275|2021-06|0.0|2173.22|2173.22|2105.75542|2105.75542
67409275|2021-07|0.0|2238.1752|2238.1752|2173.22|2173.22
67409275|2021-08|0.0|2380.91757|2380.91757|2238.1752|2238.1752
67409275|2021-09|0.0|2399.39252|2399.39252|2380.91757|2380.91757
67409275|2021-10|0.0|2593.37295|2593.37295|2399.39252|2399.39252
67580145|2021-06|1.8189894035458565e-12|7500.16689|7500.16689|7069.95136|7069.95136
67580145|2021-07|-9.094947017729282e-13|7702.04228|7702.04228|7500.16689|7500.16689
67580145|2021-08|0.0|7979.00454|7979.00454|7702.04228|7702.04228
67580145|2021-09|0.0|7523.96974|7979.00454|7979.00454|7979.00454
67580145|2021-10|-9.094947017729282e-13|8054.55524|8054.55524|7979.00454|7979.00454
676375807|2021-06|0.0|405648.06087|405648.06087|402088.99719|402088.99719
676375807|2021-07|0.0|405353.4336|405648.06087|405648.06087|405648.06087
676375807|2021-08|0.0|408284.52133|408284.52133|405648.06087|405648.06087
676375807|2021-09|0.0|399972.97763|408284.52133|408284.52133|408284.52133
676375807|2021-10|0.0|404644.4222|408284.52133|408284.52133|408284.52133
67642420|2021-06|0.0|78639.05955|78639.05955|77693.23026|77693.23026
67642420|2021-07|0.0|80010.4318|80010.4318|78639.05955|78639.05955
67642420|2021-08|0.0|81677.274|81677.274|80010.4318|80010.4318
67642420|2021-09|0.0|79574.6962|81677.274|81677.274|81677.274
67642420|2021-10|0.0|83008.143|83008.143|81677.274|81677.274
676506034|2021-06|0.0|281759.5094|281759.5094|278998.42129|278998.42129
676506034|2021-07|-5.820766091346741e-11|280057.4982|281759.5094|281759.5094|281759.5094
676506034|2021-08|0.0|284198.34923|284198.34923|281759.5094|281759.5094
676506034|2021-09|0.0|275410.60878|284198.34923|284198.34923|284198.34923
676506034|2021-10|0.0|281131.61131|284198.34923|284198.34923|284198.34923
67654825|2021-06|0.0|107764.3|107764.3|106498.37|106498.37
67654825|2021-07|0.0|107978.75|107978.75|107764.3|107764.3
67654825|2021-08|0.0|109053.54|109053.54|107978.75|107978.75
67654825|2021-09|99.75|106388.51|109053.54|109053.54|109053.54
67654825|2021-10|0.0|108396.06|109053.54|109053.54|109053.54
676656853|2021-06|0.0|76946.83094|76946.83094|76466.75703|76466.75703
676656853|2021-07|0.0|76927.65069|76946.83094|76946.83094|76946.83094
676656853|2021-08|0.0|77831.96904|77831.96904|76946.83094|76946.83094
676656853|2021-09|1.4551915228366852e-11|76286.84686|77831.96904|77831.96904|77831.96904
676656853|2021-10|0.0|77850.50316|77850.50316|77831.96904|77831.96904
67680467|2021-06|0.0|5265.67572|5265.67572|5127.49699|5127.49699
67680467|2021-07|0.0|5380.64838|5380.64838|5265.67572|5265.67572
67680467|2021-08|0.0|5512.3457|5512.3457|5380.64838|5380.64838
67680467|2021-09|0.0|5360.64442|5512.3457|5512.3457|5512.3457
67680467|2021-10|0.0|5595.96487|5595.96487|5512.3457|5512.3457
676821633|2021-06|0.0|140425.10124|140425.10124|138848.06466|138848.06466
676821633|2021-07|0.0|140788.40297|140788.40297|140425.10124|140425.10124
676821633|2021-08|0.0|142158.3426|142158.3426|140788.40297|140788.40297
676821633|2021-09|0.0|139603.78456|142158.3426|142158.3426|142158.3426
676821633|2021-10|0.0|141711.75505|142158.3426|142158.3426|142158.3426
676873024|2021-06|0.0|173107.01182|173107.01182|170078.9622|170078.9622
676873024|2021-07|0.0|173137.32832|173137.32832|173107.01182|173107.01182
676873024|2021-08|0.0|177582.68206|177582.68206|173137.32832|173137.32832
676873024|2021-09|0.0|170547.30828|177582.68206|177582.68206|177582.68206
676873024|2021-10|2.9103830456733704e-11|178751.34036|178751.34036|177582.68206|177582.68206
67768086|2021-06|17.90999999997439|263454.92|263454.92|260595.99|260595.99
67768086|2021-07|0.0|263268.5|263454.92|263454.92|263454.92
67768086|2021-08|0.0|267601.69|267601.69|263454.92|263454.92
67768086|2021-09|23.0|242362.416|267601.69|267601.69|267601.69
67768086|2021-10|0.0|251461.497|267601.69|267601.69|267601.69
67776711|2021-06|0.0|45220.97842|45220.97842|44871.8639|44871.8639
67776711|2021-07|0.0|45665.13391|45665.13391|45220.97842|45220.97842
67776711|2021-08|0.0|46797.12797|46797.12797|45665.13391|45665.13391
67776711|2021-09|0.0|45135.09046|46797.12797|46797.12797|46797.12797
67776711|2021-10|0.0|47722.40082|47722.40082|46797.12797|46797.12797
68012382|2021-06|0.0|120377.04355|120377.04355|119133.80428|119133.80428
68012382|2021-07|0.0|119906.84064|120377.04355|120377.04355|120377.04355
68012382|2021-08|0.0|120334.23186|120377.04355|120377.04355|120377.04355
68012382|2021-09|0.0|120528.02119|120528.02119|120377.04355|120377.04355
68012382|2021-10|0.0|122354.0409|122354.0409|120528.02119|120528.02119
68078657|2021-06|0.0|580733.09|580733.09|569280.54|569280.54
68078657|2021-07|0.0|586155.89|586155.89|580733.09|580733.09
68078657|2021-08|0.0|635342.88|635342.88|586155.89|586155.89
68078657|2021-09|0.0|615263.66|635342.88|635342.88|635342.88
68078657|2021-10|0.0|645812.65|645812.65|635342.88|635342.88
68297915|2021-06|0.0|1532.97795|1532.97795|1508.0702|1508.0702
68297915|2021-07|0.0|1571.29698|1571.29698|1532.97795|1532.97795
68297915|2021-08|0.0|1610.85204|1610.85204|1571.29698|1571.29698
68297915|2021-09|0.0|1601.685|1610.85204|1610.85204|1610.85204
68297915|2021-10|0.0|1665.30048|1665.30048|1610.85204|1610.85204
68436801|2021-06|0.0|357575.88783|357575.88783|349670.78615|349670.78615
68436801|2021-07|20.24000000004889|362220.58799|362220.58799|357575.88783|357575.88783
68436801|2021-08|0.0|370180.39054|370180.39054|362220.58799|362220.58799
68436801|2021-09|269.0599999999977|355076.17985|370180.39054|370180.39054|370180.39054
68436801|2021-10|21.11000000004424|370674.30411|370674.30411|370180.39054|370180.39054
68449933|2021-06|0.0|96458.56|96541.15|96541.15|96541.15
68449933|2021-07|0.0|96961.46|96961.46|96541.15|96541.15
68449933|2021-08|0.0|95840.6|96961.46|96961.46|96961.46
68449933|2021-09|0.0|91810.47|96961.46|96961.46|96961.46
68449933|2021-10|0.0|90315.37|95840.6|96961.46|96961.46
68614411|2021-06|0.0|622.26734|622.26734|585.20988|585.20988
68614411|2021-07|0.0|659.53504|659.53504|622.26734|622.26734
68614411|2021-08|0.0|700.56701|700.56701|659.53504|659.53504
68614411|2021-09|0.0|704.04131|704.04131|700.56701|700.56701
68614411|2021-10|0.0|764.39442|764.39442|704.04131|704.04131
68649500|2021-06|0.0|260126.41|260126.41|256523.32|256523.32
68649500|2021-07|0.0|259734.36|260126.41|260126.41|260126.41
68649500|2021-08|0.0|265101.83|265101.83|260126.41|260126.41
68649500|2021-09|491.5|254869.33|265101.83|265101.83|265101.83
68649500|2021-10|0.0|265604.85|265604.85|265101.83|265101.83
68823721|2021-07|0.0|2859.69|2859.69|1921.98|1921.98
68823721|2021-08|0.0|3846.93|3846.93|2859.69|2859.69
68823721|2021-09|0.0|3749.55|3846.93|3846.93|3846.93
68823721|2021-10|0.0|3844.84|3846.93|3846.93|3846.93
69063062|2021-06|0.0|15855.06243|15855.06243|15555.41739|15555.41739
69063062|2021-07|0.0|15957.26404|15957.26404|15855.06243|15855.06243
69063062|2021-08|0.0|16129.56955|16129.56955|15957.26404|15957.26404
69063062|2021-09|0.0|15509.55287|16129.56955|16129.56955|16129.56955
69063062|2021-10|0.0|15990.49358|16129.56955|16129.56955|16129.56955
69380747|2021-06|0.0|15704.72032|15704.72032|15440.76411|15440.76411
69380747|2021-07|0.0|15969.69365|15969.69365|15704.72032|15704.72032
69380747|2021-08|0.0|16189.90156|16189.90156|15969.69365|15969.69365
69380747|2021-09|0.0|15894.7866|16189.90156|16189.90156|16189.90156
69380747|2021-10|0.0|16346.19888|16346.19888|16189.90156|16189.90156
69415494|2021-06|134.61999999999534|114485.80889|114485.80889|113362.6971|113362.6971
69415494|2021-07|0.0|115137.00719|115137.00719|114485.80889|114485.80889
69415494|2021-08|0.0|116935.09074|116935.09074|115137.00719|115137.00719
69415494|2021-09|123.7899999999936|113340.77359|116935.09074|116935.09074|116935.09074
69415494|2021-10|0.0|112700.85336|116935.09074|116935.09074|116935.09074
69567551|2021-06|0.0|292670.09506|292670.09506|288402.92113|288402.92113
69567551|2021-07|0.0|293854.38657|293854.38657|292670.09506|292670.09506
69567551|2021-08|0.0|298732.42749|298732.42749|293854.38657|293854.38657
69567551|2021-09|0.0|288914.78864|298732.42749|298732.42749|298732.42749
69567551|2021-10|0.0|297215.05722|298732.42749|298732.42749|298732.42749
69645616|2021-06|0.0|167009.42665|167009.42665|165576.94549|165576.94549
69645616|2021-07|0.0|167547.18054|167547.18054|167009.42665|167009.42665
69645616|2021-08|0.0|170630.52838|170630.52838|167547.18054|167547.18054
69645616|2021-09|0.0|166032.45938|170630.52838|170630.52838|170630.52838
69645616|2021-10|0.0|172191.2495|172191.2495|170630.52838|170630.52838
69738997|2021-06|0.0|3000.6704|3000.6704|2834.82336|2834.82336
69738997|2021-07|0.0|3126.48624|3126.48624|3000.6704|3000.6704
69738997|2021-08|0.0|3324.95801|3324.95801|3126.48624|3126.48624
69738997|2021-09|0.0|3284.751|3324.95801|3324.95801|3324.95801
69738997|2021-10|0.0|3603.18894|3603.18894|3324.95801|3324.95801
69767972|2021-06|0.0|1497.00468|1497.00468|1248.0104|1248.0104
69767972|2021-07|0.0|1753.27488|1753.27488|1497.00468|1497.00468
69767972|2021-08|0.0|2028.92082|2028.92082|1753.27488|1753.27488
69767972|2021-09|0.0|2195.15112|2195.15112|2028.92082|2028.92082
69767972|2021-10|0.0|2516.87296|2516.87296|2195.15112|2195.15112
69830530|2021-06|0.0|15133.5221|15217.75199|15217.75199|15217.75199
69830530|2021-07|0.0|15177.25149|15217.75199|15217.75199|15217.75199
69830530|2021-08|0.0|15321.82911|15321.82911|15217.75199|15217.75199
69830530|2021-09|0.0|15060.85743|15321.82911|15321.82911|15321.82911
69830530|2021-10|0.0|15338.57072|15338.57072|15321.82911|15321.82911
70027236|2021-06|46.75|705722.60571|705722.60571|698681.65814|698681.65814
70027236|2021-07|46.40000000002328|718970.68417|718970.68417|705722.60571|705722.60571
70027236|2021-08|53.15000000002328|733521.04802|733521.04802|718970.68417|718970.68417
70027236|2021-09|47.75|706041.94067|733521.04802|733521.04802|733521.04802
70027236|2021-10|43.34999999997672|739452.33756|739452.33756|733521.04802|733521.04802
70044685|2021-06|0.0|116689.96126|116689.96126|115979.6363|115979.6363
70044685|2021-07|0.0|117599.56868|117599.56868|116689.96126|116689.96126
70044685|2021-08|0.0|119488.0931|119488.0931|117599.56868|117599.56868
70044685|2021-09|0.0|115451.32494|119488.0931|119488.0931|119488.0931
70044685|2021-10|0.0|119500.85268|119500.85268|119488.0931|119488.0931
70237723|2021-06|0.0|44117.11639|44117.11639|41561.99162|41561.99162
70237723|2021-07|-7.275957614183426e-12|45294.25371|45294.25371|44117.11639|44117.11639
70237723|2021-08|0.0|47193.86632|47193.86632|45294.25371|45294.25371
70237723|2021-09|0.0|44763.52133|47193.86632|47193.86632|47193.86632
70237723|2021-10|0.0|47692.72058|47692.72058|47193.86632|47193.86632
70309991|2021-06|0.0|4207.21248|4207.21248|4203.54656|4203.54656
70309991|2021-07|0.0|4286.74322|4286.74322|4207.21248|4207.21248
70309991|2021-08|0.0|4329.49956|4329.49956|4286.74322|4286.74322
70309991|2021-09|0.0|4217.84941|4329.49956|4329.49956|4329.49956
70309991|2021-10|0.0|4398.9437|4398.9437|4329.49956|4329.49956
70330565|2021-06|0.0|12221.99545|12221.99545|11986.20428|11986.20428
70330565|2021-07|0.0|12333.12164|12333.12164|12221.99545|12221.99545
70330565|2021-08|0.0|12665.48242|12665.48242|12333.12164|12333.12164
70330565|2021-09|0.0|12237.81703|12665.48242|12665.48242|12665.48242
70330565|2021-10|0.0|12925.56668|12925.56668|12665.48242|12665.48242
70479750|2021-06|0.0|52130.03|52130.03|51578.17|51578.17
70479750|2021-07|0.0|51956.90189|52130.03|52130.03|52130.03
70479750|2021-08|0.0|53252.9974|53252.9974|52130.03|52130.03
70479750|2021-09|82.7300000000032|50887.19137|53252.9974|53252.9974|53252.9974
70479750|2021-10|0.0|53602.49882|53602.49882|53252.9974|53252.9974
70512791|2021-06|0.0|86916.19345|86916.19345|86494.48912|86494.48912
70512791|2021-07|0.0|87574.07224|87574.07224|86916.19345|86916.19345
70512791|2021-08|0.0|88617.72521|88617.72521|87574.07224|87574.07224
70512791|2021-09|29.239999999990687|85299.75617|88617.72521|88617.72521|88617.72521
70512791|2021-10|0.0|88567.14979|88617.72521|88617.72521|88617.72521
70523921|2021-06|597.6600000000326|457799.76299|457799.76299|452704.70389|452704.70389
70523921|2021-07|0.0|459678.94046|459678.94046|457799.76299|457799.76299
70523921|2021-08|0.0|467258.97415|467258.97415|459678.94046|459678.94046
70523921|2021-09|628.539999999979|454669.04034|467258.97415|467258.97415|467258.97415
70523921|2021-10|0.0|469325.41408|469325.41408|467258.97415|467258.97415
70546624|2021-06|0.0|137015.43105|137015.43105|135719.49253|135719.49253
70546624|2021-07|0.0|137502.73452|137502.73452|137015.43105|137015.43105
70546624|2021-08|0.0|140220.36835|140220.36835|137502.73452|137502.73452
70546624|2021-09|0.0|136334.13273|140220.36835|140220.36835|140220.36835
70546624|2021-10|0.0|141490.04909|141490.04909|140220.36835|140220.36835
70613915|2021-06|91.70999999996276|746249.726265|746249.726265|698816.43529|698816.43529
70613915|2021-07|91.70999999996276|739784.953561|746249.726265|746249.726265|746249.726265
70613915|2021-08|91.70999999996276|754209.084279|754209.084279|746249.726265|746249.726265
70613915|2021-09|165.0799999999581|722371.394156|754209.084279|754209.084279|754209.084279
70613915|2021-10|193.7100000000792|771231.521778|771231.521778|754209.084279|754209.084279
70624512|2021-06|0.0|129149.531206|130128.383351|130128.383351|130128.383351
70624512|2021-07|0.0|129993.794544|130128.383351|130128.383351|130128.383351
70624512|2021-08|0.0|132599.311736|132599.311736|130128.383351|130128.383351
70624512|2021-09|0.0|129915.418305|132599.311736|132599.311736|132599.311736
70624512|2021-10|0.0|132861.427585|132861.427585|132599.311736|132599.311736
70655090|2021-06|0.0|62523.49|62523.49|58133.76|58133.76
70655090|2021-07|0.0|65348.11|65348.11|62523.49|62523.49
70655090|2021-08|0.0|68883.97|68883.97|65348.11|65348.11
70655090|2021-09|-7.275957614183426e-12|64813.1|68883.97|68883.97|68883.97
70655090|2021-10|0.0|74593.56|74593.56|68883.97|68883.97
70883355|2021-06|0.0|69024.42|69024.42|68053.73|68053.73
70883355|2021-07|0.0|69043.99|69043.99|69024.42|69024.42
70883355|2021-08|0.0|70160.87|70160.87|69043.99|69043.99
70883355|2021-09|84.75999999999476|67967.33|70160.87|70160.87|70160.87
70883355|2021-10|0.0|69899.34|70160.87|70160.87|70160.87
71106601|2021-06|0.0|169261.71561|169261.71561|167741.79393|167741.79393
71106601|2021-07|0.0|169808.24211|169808.24211|169261.71561|169261.71561
71106601|2021-08|0.0|173074.89564|173074.89564|169808.24211|169808.24211
71106601|2021-09|0.0|168286.78074|173074.89564|173074.89564|173074.89564
71106601|2021-10|0.0|174714.14668|174714.14668|173074.89564|173074.89564
71456296|2021-06|0.0|3164.6614|3164.6614|3052.67868|3052.67868
71456296|2021-07|0.0|3287.720464|3287.720464|3164.6614|3164.6614
71456296|2021-08|0.0|3450.316968|3450.316968|3287.720464|3287.720464
71456296|2021-09|0.0|3413.98706|3450.316968|3450.316968|3450.316968
71456296|2021-10|0.0|3668.755235|3668.755235|3450.316968|3450.316968
71504361|2021-06|0.0|651054.40377|651054.40377|646728.13736|646728.13736
71504361|2021-07|0.0|654114.98046|654114.98046|651054.40377|651054.40377
71504361|2021-08|0.0|666659.99268|666659.99268|654114.98046|654114.98046
71504361|2021-09|0.0|643708.17282|666659.99268|666659.99268|666659.99268
71504361|2021-10|0.0|669519.5394|669519.5394|666659.99268|666659.99268
71596407|2021-06|0.0|78462.78|78462.78|77377.28|77377.28
71596407|2021-07|0.0|78405.86|78462.78|78462.78|78462.78
71596407|2021-08|0.0|80022.22|80022.22|78462.78|78462.78
71596407|2021-09|148.50999999999476|76939.45|80022.22|80022.22|80022.22
71596407|2021-10|0.0|80232.12|80232.12|80022.22|80022.22
71751082|2021-06|69.51000000000204|62201.14364|62201.14364|61572.20389|61572.20389
71751082|2021-07|0.0|62536.51438|62536.51438|62201.14364|62201.14364
71751082|2021-08|0.0|63518.08093|63518.08093|62536.51438|62536.51438
71751082|2021-09|64.29000000000087|61579.86756|63518.08093|63518.08093|63518.08093
71751082|2021-10|0.0|63926.80024|63926.80024|63518.08093|63518.08093
71903707|2021-06|-1.1641532182693479e-10|669272.0517|669272.0517|660278.12941|660278.12941
71903707|2021-07|39.28000000002794|671563.29628|671563.29628|669272.0517|669272.0517
71903707|2021-08|0.0|679173.69936|679173.69936|671563.29628|671563.29628
71903707|2021-09|140.71999999997206|655426.70175|679173.69936|679173.69936|679173.69936
71903707|2021-10|37.67000000004191|673174.75959|679173.69936|679173.69936|679173.69936
71960549|2021-06|0.0|36252.05149|36252.05149|35097.35138|35097.35138
71960549|2021-07|0.0|37128.84063|37128.84063|36252.05149|36252.05149
71960549|2021-08|0.0|38532.3501|38532.3501|37128.84063|37128.84063
71960549|2021-09|0.0|37721.70924|38532.3501|38532.3501|38532.3501
71960549|2021-10|0.0|40528.429|40528.429|38532.3501|38532.3501
72029208|2021-06|-7.275957614183426e-12|37903.88|37903.88|37565.18|37565.18
72029208|2021-07|0.0|39012.96|39012.96|37903.88|37903.88
72029208|2021-08|0.0|39313.99|39313.99|39012.96|39012.96
72029208|2021-09|0.0|39073.98|39313.99|39313.99|39313.99
72029208|2021-10|-7.275957614183426e-12|42865.74|42865.74|39313.99|39313.99
72058667|2021-06|0.0|369651.7717|392762.3443|392762.3443|392762.3443
72058667|2021-07|0.0|347309.95829|392762.3443|392762.3443|392762.3443
72058667|2021-08|0.0|319846.21115|369651.7717|392762.3443|392762.3443
72058667|2021-09|0.0|323334.888|347309.95829|369651.7717|369651.7717
72058667|2021-10|0.0|343912.5935|343912.5935|347309.95829|347309.95829
72080782|2021-06|0.0|11815.462|11815.462|11600.32054|11600.32054
72080782|2021-07|0.0|12001.97248|12001.97248|11815.462|11815.462
72080782|2021-08|0.0|12371.31918|12371.31918|12001.97248|12001.97248
72080782|2021-09|0.0|12028.32607|12371.31918|12371.31918|12371.31918
72080782|2021-10|0.0|12729.29409|12729.29409|12371.31918|12371.31918
72090762|2021-06|0.0|34011.40276|34011.40276|32727.49026|32727.49026
72090762|2021-07|0.0|34601.73016|34601.73016|34011.40276|34011.40276
72090762|2021-08|0.0|35592.7665|35592.7665|34601.73016|34601.73016
72090762|2021-09|0.0|34170.68448|35592.7665|35592.7665|35592.7665
72090762|2021-10|0.0|35630.04716|35630.04716|35592.7665|35592.7665
72364324|2021-06|0.0|275805.96341|275805.96341|270481.48756|270481.48756
72364324|2021-07|15.470000000030268|278983.05317|278983.05317|275805.96341|275805.96341
72364324|2021-08|0.0|284239.50052|284239.50052|278983.05317|278983.05317
72364324|2021-09|168.22999999998137|274404.47663|284239.50052|284239.50052|284239.50052
72364324|2021-10|16.139999999955762|284332.73211|284332.73211|284239.50052|284239.50052
72682601|2021-06|0.0|82865.28|82865.28|82255.69|82255.69
72682601|2021-07|0.0|82713.36|82865.28|82865.28|82865.28
72682601|2021-08|0.0|83153.46|83153.46|82865.28|82865.28
72682601|2021-09|70.44000000000233|80852.62|83153.46|83153.46|83153.46
72682601|2021-10|0.0|81728.41|83153.46|83153.46|83153.46
73147545|2021-06|0.0|20000.55|20000.55|10000.43|10000.43
73147545|2021-07|0.0|30000.76|30000.76|20000.55|20000.55
73147545|2021-08|0.0|0.96|30000.76|30000.76|30000.76
73147545|2021-09|0.0|10001.0|30000.76|30000.76|30000.76
73147545|2021-10|0.0|20001.14|20001.14|30000.76|30000.76
73480302|2021-06|0.0|6374.42494|6374.42494|5814.86736|5814.86736
73480302|2021-07|-9.094947017729282e-13|6726.74773|6726.74773|6374.42494|6374.42494
73480302|2021-08|0.0|7240.69|7240.69|6726.74773|6726.74773
73480302|2021-09|0.0|7438.5622|7438.5622|7240.69|7240.69
73480302|2021-10|0.0|8111.41147|8111.41147|7438.5622|7438.5622
73544768|2021-06|0.0|70789.3|70789.3|69814.54|69814.54
73544768|2021-07|0.0|70692.58|70789.3|70789.3|70789.3
73544768|2021-08|0.0|72152.89|72152.89|70789.3|70789.3
73544768|2021-09|133.64999999999418|69367.15|72152.89|72152.89|72152.89
73544768|2021-10|0.0|72298.7|72298.7|72152.89|72152.89
73580343|2021-06|0.0|171610.5|171610.5|169199.8|169199.8
73580343|2021-07|0.0|171768.35|171768.35|171610.5|171610.5
73580343|2021-08|0.0|174478.4|174478.4|171768.35|171768.35
73580343|2021-09|213.07000000000696|168867.89|174478.4|174478.4|174478.4
73580343|2021-10|0.0|174086.51|174478.4|174478.4|174478.4
73581163|2021-06|0.0|988091.06467|988579.04205|988579.04205|988579.04205
73581163|2021-07|0.0|981498.87758|988579.04205|988579.04205|988579.04205
73581163|2021-08|0.0|990866.89616|990866.89616|988579.04205|988579.04205
73581163|2021-09|343.0100000000093|959669.13619|990866.89616|990866.89616|990866.89616
73581163|2021-10|0.0|1001229.04021|1001229.04021|990866.89616|990866.89616
73614883|2021-06|0.0|9441.42262|9441.42262|9383.9235|9383.9235
73614883|2021-07|0.0|9564.23808|9564.23808|9441.42262|9441.42262
73614883|2021-08|0.0|9542.88489|9564.23808|9564.23808|9564.23808
73614883|2021-09|0.0|9453.94536|9564.23808|9564.23808|9564.23808
73614883|2021-10|0.0|9408.9842|9542.88489|9564.23808|9564.23808
73849645|2021-06|0.0|119849.9937|119849.9937|118327.78874|118327.78874
73849645|2021-07|17.889999999999418|119844.29774|119849.9937|119849.9937|119849.9937
73849645|2021-08|0.0|121480.55756|121480.55756|119849.9937|119849.9937
73849645|2021-09|136.64999999999418|172708.41938|172708.41938|121480.55756|121480.55756
73849645|2021-10|34.26999999998952|177053.87993|177053.87993|172708.41938|172708.41938
73906463|2021-06|0.0|25666.35399|25806.8176|25806.8176|25806.8176
73906463|2021-07|0.0|25616.89224|25806.8176|25806.8176|25806.8176
73906463|2021-08|0.0|25743.19522|25743.19522|25806.8176|25806.8176
73906463|2021-09|0.0|25401.88474|25743.19522|25743.19522|25743.19522
73906463|2021-10|0.0|25978.12632|25978.12632|25743.19522|25743.19522
73944936|2021-06|0.0|22712.647|22712.647|22339.73638|22339.73638
73944936|2021-07|0.0|23032.26384|23032.26384|22712.647|22712.647
73944936|2021-08|0.0|23699.26009|23699.26009|23032.26384|23032.26384
73944936|2021-09|0.0|23005.81271|23699.26009|23699.26009|23699.26009
73944936|2021-10|0.0|24300.67115|24300.67115|23699.26009|23699.26009
