period|acct|code|mkt|pos|cash|feature_max_mkt|feature_prev_1_max_mkt|feature_prev_2_max_mkt|cash_mov|cash_mov_roll_3|feature_cash_sig_3
2021-07|34152738|LPL|81842.36912|81842.36912|0.0|81842.36912|78921.48728|78921.48728|0.0|0.0|0.0
2021-08|34152738|LPL|83311.93576|83311.93576|0.0|83311.93576|81842.36912|81842.36912|0.0|0.0|0.0
2021-09|34152738|LPL|79380.34016|79380.34016|0.0|83311.93576|83311.93576|83311.93576|0.0|0.0|0.0
2021-10|34152738|LPL|84001.982|84001.982|0.0|84001.982|83311.93576|83311.93576|0.0|0.0|0.0
2021-01|34679735|JPC|1423.926612|1423.926612|0.0|1423.926612|||0.0|0.0|0.0
2021-02|34679735|JPC|1534.32276|1534.32276|0.0|1534.32276|1423.926612|1423.926612|0.0|0.0|0.0
2021-03|34679735|JPC|1638.937314|1638.937314|0.0|1638.937314|1534.32276|1534.32276|0.0|0.0|0.0
2021-04|34679735|JPC|1780.406205|1780.406205|0.0|1780.406205|1638.937314|1638.937314|0.0|0.0|0.0
2021-05|34679735|JPC|1877.9363|1877.9363|0.0|1877.9363|1780.406205|1780.406205|0.0|0.0|0.0
2021-06|34679735|JPC|1959.653552|1959.653552|0.0|1959.653552|1877.9363|1877.9363|0.0|0.0|0.0
2021-07|34679735|JPC|2048.381104|2048.381104|0.0|2048.381104|1959.653552|1959.653552|0.0|0.0|0.0
2021-08|34679735|JPC|2161.900548|2161.900548|0.0|2161.900548|2048.381104|2048.381104|0.0|0.0|0.0
2021-09|34679735|JPC|2150.53289|2150.53289|0.0|2161.900548|2161.900548|2161.900548|0.0|0.0|0.0
2021-10|34679735|JPC|2307.588425|2307.588425|0.0|2307.588425|2161.900548|2161.900548|0.0|0.0|0.0
2021-01|34755127|LPL|39010.24|39010.24|0.0|39010.24|||0.0|0.0|0.0
2021-02|34755127|LPL|39592.3|39592.3|0.0|39592.3|39010.24|39010.24|0.0|0.0|0.0
2021-03|34755127|LPL|40170.32|40124.41|45.90999999999622|40170.32|39592.3|39592.3|0.0|0.0|0.0
2021-04|34755127|LPL|41213.39|41213.39|0.0|41213.39|40170.32|40170.32|0.0|0.0|0.0
2021-05|34755127|LPL|41526.84|41526.84|0.0|41526.84|41213.39|41213.39|0.0|0.0|0.0
2021-06|34755127|LPL|42118.1|42118.1|0.0|42118.1|41526.84|41526.84|0.0|0.0|0.0
2021-07|34755127|LPL|42145.25|42145.25|0.0|42145.25|42118.1|42118.1|0.0|0.0|0.0
2021-08|34755127|LPL|42824.32|42824.32|0.0|42824.32|42145.25|42145.25|0.0|0.0|0.0
2021-09|34755127|LPL|41434.48|41382.48|52.0|42824.32|42824.32|42824.32|0.0|0.0|0.0
2021-10|34755127|LPL|42638.64|42638.64|0.0|42824.32|42824.32|42824.32|0.0|0.0|0.0
2021-01|34814307|LPL|234214.83138|234214.83138|0.0|234214.83138|||0.0|0.0|0.0
2021-02|34814307|LPL|238164.07702|238164.07702|0.0|238164.07702|234214.83138|234214.83138|0.0|0.0|0.0
2021-03|34814307|LPL|241560.51977|241560.51977|0.0|241560.51977|238164.07702|238164.07702|0.0|0.0|0.0
2021-04|34814307|LPL|248195.48504|248195.48504|0.0|248195.48504|241560.51977|241560.51977|0.0|0.0|0.0
2021-05|34814307|LPL|251032.78649|251032.78649|0.0|251032.78649|248195.48504|248195.48504|0.0|0.0|0.0
2021-06|34814307|LPL|252946.1753|252946.1753|0.0|252946.1753|251032.78649|251032.78649|0.0|0.0|0.0
2021-07|34814307|LPL|252920.10223|252920.10223|0.0|252946.1753|252946.1753|252946.1753|0.0|0.0|0.0
2021-08|34814307|LPL|256423.11764|256423.11764|0.0|256423.11764|252946.1753|252946.1753|0.0|0.0|0.0
2021-09|34814307|LPL|249345.46311|249345.46311|0.0|256423.11764|256423.11764|256423.11764|0.0|0.0|0.0
2021-10|34814307|LPL|255841.29249|255841.29249|0.0|256423.11764|256423.11764|256423.11764|0.0|0.0|0.0
2021-01|34816858|FRK|219415.38048|219415.38048|0.0|219415.38048|||0.0|0.0|0.0
2021-02|34816858|FRK|227074.27485|227074.27485|0.0|227074.27485|219415.38048|219415.38048|0.0|0.0|0.0
2021-03|34816858|FRK|236695.9088|236695.9088|0.0|236695.9088|227074.27485|227074.27485|0.0|0.0|0.0
2021-04|34816858|FRK|241493.11984|241493.11984|0.0|241493.11984|236695.9088|236695.9088|0.0|0.0|0.0
2021-05|34816858|FRK|246304.68156|246304.68156|0.0|246304.68156|241493.11984|241493.11984|0.0|0.0|0.0
2021-06|34816858|FRK|245255.24|245255.24|0.0|246304.68156|246304.68156|246304.68156|0.0|0.0|0.0
2021-07|34816858|FRK|247148.61082|247148.61082|0.0|247148.61082|246304.68156|246304.68156|0.0|0.0|0.0
2021-08|34816858|FRK|249056.32248|249056.32248|0.0|249056.32248|247148.61082|247148.61082|0.0|0.0|0.0
2021-09|34816858|FRK|246011.2012|246011.2012|0.0|249056.32248|249056.32248|249056.32248|0.0|0.0|0.0
2021-10|34816858|FRK|251912.24421|251912.24421|0.0|251912.24421|249056.32248|249056.32248|0.0|0.0|0.0
2021-01|34890662|FRK|1202.982|1202.982|0.0|1202.982|||0.0|0.0|0.0
2021-02|34890662|FRK|1331.61904|1331.61904|0.0|1331.61904|1202.982|1202.982|0.0|0.0|0.0
2021-03|34890662|FRK|1487.93092|1487.93092|0.0|1487.93092|1331.61904|1331.61904|0.0|0.0|0.0
2021-04|34890662|FRK|1652.75292|1652.75292|0.0|1652.75292|1487.93092|1487.93092|0.0|0.0|0.0
2021-05|34890662|FRK|1808.8196|1808.8196|0.0|1808.8196|1652.75292|1652.75292|0.0|0.0|0.0
2021-06|34890662|FRK|1965.22664|1965.22664|0.0|1965.22664|1808.8196|1808.8196|0.0|0.0|0.0
2021-07|34890662|FRK|2130.40844|2130.40844|0.0|2130.40844|1965.22664|1965.22664|0.0|0.0|0.0
2021-08|34890662|FRK|2269.35465|2269.35465|0.0|2269.35465|2130.40844|2130.40844|0.0|0.0|0.0
2021-09|34890662|FRK|2398.77276|2398.77276|0.0|2398.77276|2269.35465|2269.35465|0.0|0.0|0.0
2021-10|34890662|FRK|2545.41989|2545.41989|0.0|2545.41989|2398.77276|2398.77276|0.0|0.0|0.0
2021-01|35035978|AMR|2668.11408|2668.11408|0.0|2668.11408|||0.0|0.0|0.0
2021-02|35035978|AMR|2866.32984|2866.32984|0.0|2866.32984|2668.11408|2668.11408|0.0|0.0|0.0
2021-03|35035978|AMR|3116.57616|3116.57616|0.0|3116.57616|2866.32984|2866.32984|0.0|0.0|0.0
2021-04|35035978|AMR|3332.59535|3332.59535|0.0|3332.59535|3116.57616|3116.57616|0.0|0.0|0.0
2021-05|35035978|AMR|3514.96523|3514.96523|0.0|3514.96523|3332.59535|3332.59535|0.0|0.0|0.0
2021-06|35035978|AMR|3598.6625|3598.6625|0.0|3598.6625|3514.96523|3514.96523|0.0|0.0|0.0
2021-07|35035978|AMR|3741.882|3741.882|0.0|3741.882|3598.6625|3598.6625|0.0|0.0|0.0
2021-08|35035978|AMR|3915.5797|3915.5797|0.0|3915.5797|3741.882|3741.882|0.0|0.0|0.0
2021-09|35035978|AMR|3857.6174|3857.6174|0.0|3915.5797|3915.5797|3915.5797|0.0|0.0|0.0
2021-10|35035978|AMR|4214.09267|4214.09267|0.0|4214.09267|3915.5797|3915.5797|0.0|0.0|0.0
2021-01|35163836|LPL|125537.70288|125537.70288|0.0|125537.70288|||0.0|0.0|0.0
2021-02|35163836|LPL|128660.52407|128660.52407|0.0|128660.52407|125537.70288|125537.70288|0.0|0.0|0.0
2021-03|35163836|LPL|131488.84581|131488.84581|0.0|131488.84581|128660.52407|128660.52407|0.0|0.0|0.0
2021-04|35163836|LPL|136469.7101|136469.7101|0.0|136469.7101|131488.84581|131488.84581|0.0|0.0|0.0
2021-05|35163836|LPL|138157.04878|138157.04877999998|2.9103830456733704e-11|138157.04878|136469.7101|136469.7101|0.0|0.0|0.0
2021-06|35163836|LPL|139698.27207|139698.27207|0.0|139698.27207|138157.04878|138157.04878|0.0|0.0|0.0
2021-07|35163836|LPL|139885.16363|139885.16363|0.0|139885.16363|139698.27207|139698.27207|0.0|0.0|0.0
2021-08|35163836|LPL|143336.89852|143336.89852|0.0|143336.89852|139885.16363|139885.16363|0.0|0.0|0.0
2021-09|35163836|LPL|138461.34209|138461.34209|0.0|143336.89852|143336.89852|143336.89852|0.0|0.0|0.0
2021-10|35163836|LPL|145155.20144|145155.20144|0.0|145155.20144|143336.89852|143336.89852|0.0|0.0|0.0
2021-01|35196653|LPL|273588.18081|273588.18081|0.0|273588.18081|||0.0|0.0|0.0
2021-02|35196653|LPL|281867.9556|281867.9556|0.0|281867.9556|273588.18081|273588.18081|0.0|0.0|0.0
2021-03|35196653|LPL|289844.61301|289844.61301000003|-5.820766091346741e-11|289844.61301|281867.9556|281867.9556|0.0|0.0|0.0
2021-04|35196653|LPL|297371.95213|297346.69213|25.260000000009317|297371.95213|289844.61301|289844.61301|0.0|0.0|0.0
2021-05|35196653|LPL|302342.38276|302342.38276|0.0|302342.38276|297371.95213|297371.95213|0.0|0.0|0.0
2021-06|35196653|LPL|303255.38801|303255.38801|0.0|303255.38801|302342.38276|302342.38276|0.0|0.0|0.0
2021-07|35196653|LPL|305531.09372|305456.71372|74.38000000000466|305531.09372|303255.38801|303255.38801|0.0|0.0|0.0
2021-08|35196653|LPL|309860.5164|309832.8464|27.67000000004191|309860.5164|305531.09372|305531.09372|0.0|0.0|0.0
2021-09|35196653|LPL|290234.45346|289977.92346|256.52999999996973|309860.5164|309860.5164|309860.5164|0.0|0.0|0.0
2021-10|35196653|LPL|298051.74501|298028.83501|22.9100000000326|309860.5164|309860.5164|309860.5164|0.0|0.0|0.0
2021-01|35221098|FTC|10977.34266|10977.34266|0.0|10977.34266|||0.0|0.0|0.0
2021-02|35221098|FTC|11754.6262|11754.6262|0.0|11754.6262|10977.34266|10977.34266|0.0|0.0|0.0
2021-03|35221098|FTC|12648.39316|12648.39316|0.0|12648.39316|11754.6262|11754.6262|0.0|0.0|0.0
2021-04|35221098|FTC|13294.9269|13294.9269|0.0|13294.9269|12648.39316|12648.39316|0.0|0.0|0.0
2021-05|35221098|FTC|13949.06352|13949.06352|0.0|13949.06352|13294.9269|13294.9269|0.0|0.0|0.0
2021-06|35221098|FTC|14276.87256|14276.87256|0.0|14276.87256|13949.06352|13949.06352|0.0|0.0|0.0
2021-07|35221098|FTC|14773.62448|14773.62448|0.0|14773.62448|14276.87256|14276.87256|0.0|0.0|0.0
2021-08|35221098|FTC|15276.42429|15276.42429|0.0|15276.42429|14773.62448|14773.62448|0.0|0.0|0.0
2021-09|35221098|FTC|15467.97742|15467.97742|0.0|15467.97742|15276.42429|15276.42429|0.0|0.0|0.0
2021-10|35221098|FTC|16382.08682|16382.08682|0.0|16382.08682|15467.97742|15467.97742|0.0|0.0|0.0
2021-01|35224853|LPL|373046.82|373046.82|0.0|373046.82|||0.0|0.0|0.0
2021-02|35224853|LPL|378702.32|378702.32|0.0|378702.32|373046.82|373046.82|0.0|0.0|0.0
2021-03|35224853|LPL|383854.5|365634.05|18220.45000000001|383854.5|378702.32|378702.32|0.0|0.0|0.0
2021-04|35224853|LPL|365179.54|365179.54|0.0|383854.5|383854.5|383854.5|0.0|0.0|0.0
2021-05|35224853|LPL|367325.48|367325.48|0.0|383854.5|383854.5|383854.5|0.0|0.0|0.0
2021-06|35224853|LPL|371570.57|371570.57|0.0|371570.57|383854.5|383854.5|0.0|0.0|0.0
2021-07|35224853|LPL|372660.23|372660.23|0.0|372660.23|371570.57|371570.57|0.0|0.0|0.0
2021-08|35224853|LPL|375947.9|375947.9|0.0|375947.9|372660.23|372660.23|0.0|0.0|0.0
2021-09|35224853|LPL|367290.51|366983.66|306.8500000000349|375947.9|375947.9|375947.9|0.0|0.0|0.0
2021-10|35224853|LPL|352881.15|352881.15|0.0|375947.9|375947.9|375947.9|0.0|0.0|0.0
2021-01|35419432|LPL|9055.41654|9055.41654|0.0|9055.41654|||0.0|0.0|0.0
2021-02|35419432|LPL|9067.8954|9067.8954|0.0|9067.8954|9055.41654|9055.41654|0.0|0.0|0.0
2021-03|35419432|LPL|9064.52829|9064.52829|0.0|9067.8954|9067.8954|9067.8954|0.0|0.0|0.0
2021-04|35419432|LPL|9091.2822|9091.2822|0.0|9091.2822|9067.8954|9067.8954|0.0|0.0|0.0
2021-05|35419432|LPL|9101.24766|9101.24766|0.0|9101.24766|9091.2822|9091.2822|0.0|0.0|0.0
2021-06|35419432|LPL|9110.9118|9110.9118|0.0|9110.9118|9101.24766|9101.24766|0.0|0.0|0.0
2021-07|35419432|LPL|9107.2944|9107.2944|0.0|9110.9118|9110.9118|9110.9118|0.0|0.0|0.0
2021-08|35419432|LPL|9120.67351|9120.67351|0.0|9120.67351|9110.9118|9110.9118|0.0|0.0|0.0
2021-09|35419432|LPL|9126.7557|9126.7557|0.0|9126.7557|9120.67351|9120.67351|0.0|0.0|0.0
2021-10|35419432|LPL|9121.9475|9121.9475|0.0|9126.7557|9126.7557|9126.7557|0.0|0.0|0.0
2021-01|35649725|LPL|68829.43876|68829.43876|0.0|68829.43876|||0.0|0.0|0.0
2021-02|35649725|LPL|68762.62975|68762.62975000001|-1.4551915228366852e-11|68829.43876|68829.43876|68829.43876|0.0|0.0|0.0
2021-03|35649725|LPL|68497.36456|68497.36456|0.0|68829.43876|68829.43876|68829.43876|0.0|0.0|0.0
2021-04|35649725|LPL|69490.82193|69490.82193|0.0|69490.82193|68829.43876|68829.43876|0.0|0.0|0.0
2021-05|35649725|LPL|69792.83134|69792.83134|0.0|69792.83134|69490.82193|69490.82193|0.0|0.0|0.0
2021-06|35649725|LPL|70234.57937|70234.57937|0.0|70234.57937|69792.83134|69792.83134|0.0|0.0|0.0
2021-07|35649725|LPL|70646.02732|70646.02732|0.0|70646.02732|70234.57937|70234.57937|0.0|0.0|0.0
2021-08|35649725|LPL|70928.12951|70928.12951|0.0|70928.12951|70646.02732|70646.02732|0.0|0.0|0.0
2021-09|35649725|LPL|69817.60388|69817.60388|0.0|70928.12951|70928.12951|70928.12951|0.0|0.0|0.0
2021-10|35649725|LPL|70229.02189|70229.02189|0.0|70928.12951|70928.12951|70928.12951|0.0|0.0|0.0
2021-01|35658163|LPL|50458.95482|50458.95482|0.0|50458.95482|||0.0|0.0|0.0
2021-02|35658163|LPL|53259.17067|53259.17067|0.0|53259.17067|50458.95482|50458.95482|0.0|0.0|0.0
2021-03|35658163|LPL|53445.01915|53445.01915|0.0|53445.01915|53259.17067|53259.17067|0.0|0.0|0.0
2021-04|35658163|LPL|54886.91713|54886.91713|0.0|54886.91713|53445.01915|53445.01915|0.0|0.0|0.0
2021-05|35658163|LPL|55058.50872|55058.50872|0.0|55058.50872|54886.91713|54886.91713|0.0|0.0|0.0
2021-06|35658163|LPL|55382.23575|55382.23575|0.0|55382.23575|55058.50872|55058.50872|0.0|0.0|0.0
2021-07|35658163|LPL|55920.70866|55920.70866|0.0|55920.70866|55382.23575|55382.23575|0.0|0.0|0.0
2021-08|35658163|LPL|56478.6615|56478.6615|0.0|56478.6615|55920.70866|55920.70866|0.0|0.0|0.0
2021-09|35658163|LPL|55147.4855|55147.4855|0.0|56478.6615|56478.6615|56478.6615|0.0|0.0|0.0
2021-10|35658163|LPL|56470.54837|56470.54837|0.0|56478.6615|56478.6615|56478.6615|0.0|0.0|0.0
2021-01|35692736|ALL|191886.9884|191886.9884|0.0|191886.9884|||0.0|0.0|0.0
2021-02|35692736|ALL|194413.7342|194413.7342|0.0|194413.7342|191886.9884|191886.9884|0.0|0.0|0.0
2021-03|35692736|ALL|197622.2139|197622.2139|0.0|197622.2139|194413.7342|194413.7342|0.0|0.0|0.0
2021-04|35692736|ALL|213044.67756|213044.67756|0.0|213044.67756|197622.2139|197622.2139|0.0|0.0|0.0
2021-05|35692736|ALL|211679.76442|211679.76442|0.0|213044.67756|213044.67756|213044.67756|0.0|0.0|0.0
2021-06|35692736|ALL|222809.72728|222809.72728|0.0|222809.72728|213044.67756|213044.67756|0.0|0.0|0.0
2021-07|35692736|ALL|233091.27624|233091.27624|0.0|233091.27624|222809.72728|222809.72728|0.0|0.0|0.0
2021-08|35692736|ALL|239232.88928|239232.88928|0.0|239232.88928|233091.27624|233091.27624|0.0|0.0|0.0
2021-09|35692736|ALL|223075.6902|223075.6902|0.0|239232.88928|239232.88928|239232.88928|0.0|0.0|0.0
2021-10|35692736|ALL|238177.18841|238177.18841|0.0|239232.88928|239232.88928|239232.88928|0.0|0.0|0.0
2021-01|357329882|LNANN|47421.63|47421.630000000005|-7.275957614183426e-12|47421.63|||0.0|0.0|0.0
2021-02|357329882|LNANN|47432.07|47432.07|0.0|47432.07|47421.63|47421.63|0.0|0.0|0.0
2021-03|357329882|LNANN|47444.39|47444.39|0.0|47444.39|47432.07|47432.07|0.0|0.0|0.0
2021-04|357329882|LNANN|47455.6|47455.6|0.0|47455.6|47444.39|47444.39|0.0|0.0|0.0
2021-05|357329882|LNANN|47466.08|47466.08|0.0|47466.08|47455.6|47455.6|0.0|0.0|0.0
2021-06|357329882|LNANN|47478.45|47478.45|0.0|47478.45|47466.08|47466.08|0.0|0.0|0.0
2021-07|357329882|LNANN|47489.7|47489.7|0.0|47489.7|47478.45|47478.45|0.0|0.0|0.0
2021-08|357329882|LNANN|47501.72|47501.72|0.0|47501.72|47489.7|47489.7|0.0|0.0|0.0
2021-09|357329882|LNANN|47513.0|47513.0|0.0|47513.0|47501.72|47501.72|0.0|0.0|0.0
2021-10|357329882|LNANN|47523.92|47523.92|0.0|47523.92|47513.0|47513.0|0.0|0.0|0.0
2021-01|35733110|LPL|319679.19324|319679.19324|0.0|319679.19324|||0.0|0.0|0.0
2021-02|35733110|LPL|323598.85263|323598.85263|0.0|323598.85263|319679.19324|319679.19324|0.0|0.0|0.0
2021-03|35733110|LPL|329636.10728|329595.60728|40.5|329636.10728|323598.85263|323598.85263|0.0|0.0|0.0
2021-04|35733110|LPL|336182.00738|336182.00738|0.0|336182.00738|329636.10728|329636.10728|0.0|0.0|0.0
2021-05|35733110|LPL|337681.47492|337681.47492|0.0|337681.47492|336182.00738|336182.00738|0.0|0.0|0.0
2021-06|35733110|LPL|340879.23377|340835.67377|43.55999999999767|340879.23377|337681.47492|337681.47492|0.0|0.0|0.0
2021-07|35733110|LPL|342810.27644|342810.27644|0.0|342810.27644|340879.23377|340879.23377|0.0|0.0|0.0
2021-08|35733110|LPL|347994.7747|347994.7747|0.0|347994.7747|342810.27644|342810.27644|0.0|0.0|0.0
2021-09|35733110|LPL|340226.98271|340190.71271|36.27000000001863|347994.7747|347994.7747|347994.7747|0.0|0.0|0.0
2021-10|35733110|LPL|351100.37421|351078.02421|22.34999999997672|351100.37421|347994.7747|347994.7747|0.0|0.0|0.0
2021-01|35878885|LPL|124857.57807|124857.57807|0.0|124857.57807|||0.0|0.0|0.0
2021-02|35878885|LPL|128329.25939|128329.25939|0.0|128329.25939|124857.57807|124857.57807|0.0|0.0|0.0
